brand;year;transmission;mileage;fuelType;tax;mpg;engineSize;price
audi;2018;Semi-Auto;27431;Diesel;145.0;52.3;3.0;25950
vw;2019;Manual;39;Petrol;145.0;36.2;1.5;26498
hyundi;2017;Manual;5003;Petrol;125.0;50.4;1.4;10300
hyundi;2014;Automatic;19319;Petrol;200.0;43.6;1.6;7495
audi;2016;Automatic;33063;Petrol;330.0;30.1;4.0;33000
merc;2017;Semi-Auto;23510;Diesel;150.0;37.2;3.0;38990
hyundi;2016;Manual;18292;Petrol;125.0;50.4;1.4;9000
merc;2015;Semi-Auto;46725;Diesel;145.0;56.5;2.1;17998
ford;2017;Manual;37950;Diesel;145.0;44.1;2.0;19989
skoda;2019;Automatic;124;Petrol;145.0;44.1;1.5;19450
skoda;2016;Manual;36826;Diesel;0.0;78.5;1.4;7200
toyota;2019;Automatic;4874;Hybrid;135.0;61.4;1.8;22000
hyundi;2019;Semi-Auto;2199;Diesel;145.0;39.2;2.2;36990
ford;2019;Manual;10750;Diesel;145.0;32.5;2.0;25495
toyota;2016;Automatic;78500;Hybrid;0.0;94.1;1.8;13690
vw;2018;Automatic;12231;Diesel;260.0;36.2;3.0;28900
skoda;2016;Manual;36364;Petrol;20.0;60.1;1.2;7000
hyundi;2017;Manual;29458;Diesel;200.0;47.1;2.2;17991
vauxhall;2019;Manual;4136;Petrol;145.0;42.2;1.2;14995
bmw;2017;Automatic;14400;Diesel;160.0;51.4;3.0;22449
toyota;2018;Automatic;29945;Diesel;260.0;36.2;2.4;20995
vw;2019;Manual;3000;Diesel;145.0;52.3;2.0;29000
toyota;2018;Automatic;21189;Diesel;260.0;36.2;2.4;23698
ford;2018;Semi-Auto;5064;Petrol;145.0;23.5;5.0;33000
vw;2018;Manual;27995;Petrol;145.0;47.1;2.0;15000
hyundi;2018;Manual;25833;Petrol;145.0;50.4;1.4;11490
hyundi;2018;Manual;30229;Diesel;145.0;47.1;2.2;19000
bmw;2020;Semi-Auto;101;Petrol;145.0;38.7;2.0;37975
hyundi;2013;Manual;83898;Diesel;30.0;65.7;1.7;5995
merc;2019;Automatic;2931;Hybrid;135.0;100.9;3.0;56890
bmw;2019;Automatic;3502;Diesel;145.0;42.8;2.0;38380
vw;2018;Semi-Auto;27715;Petrol;145.0;38.7;2.0;22495
merc;2019;Semi-Auto;3835;Diesel;145.0;52.3;3.0;53999
toyota;2016;Automatic;43463;Hybrid;0.0;94.1;1.8;17819
vauxhall;2019;Manual;2674;Petrol;145.0;42.2;1.2;14759
vauxhall;2014;Manual;29000;Petrol;200.0;42.8;1.4;7995
vw;2013;Manual;46725;Diesel;260.0;35.3;2.0;14888
audi;2018;Semi-Auto;9641;Petrol;145.0;32.5;2.9;47895
vw;2017;Semi-Auto;23178;Petrol;145.0;47.1;2.0;19995
skoda;2020;Manual;1421;Petrol;145.0;47.9;1.0;19300
toyota;2016;Manual;19000;Petrol;205.0;41.5;1.6;10990
merc;2016;Automatic;23083;Diesel;305.0;37.2;3.0;37094
bmw;2016;Semi-Auto;25300;Petrol;205.0;41.5;2.0;18650
bmw;2019;Semi-Auto;509;Diesel;145.0;42.8;2.0;35109
bmw;2019;Automatic;1000;Petrol;145.0;26.4;3.0;66290
hyundi;2018;Semi-Auto;17496;Diesel;145.0;39.2;2.2;29498
skoda;2017;Manual;15255;Petrol;145.0;62.8;1.0;9295
toyota;2016;Manual;75710;Diesel;30.0;61.4;2.0;8799
vauxhall;2019;Manual;800;Diesel;145.0;50.4;1.5;16899
bmw;2017;Automatic;41949;Hybrid;140.0;470.8;0.0;19998
bmw;2018;Semi-Auto;21525;Diesel;150.0;49.6;3.0;27990
vw;2019;Semi-Auto;6572;Diesel;150.0;39.2;2.0;26690
merc;2018;Automatic;14718;Diesel;145.0;37.2;3.0;41995
bmw;2020;Automatic;4500;Petrol;145.0;29.1;3.0;46995
ford;2013;Manual;40000;Petrol;30.0;57.7;1.2;4750
merc;2018;Automatic;7390;Petrol;150.0;23.0;5.5;72950
skoda;2019;Semi-Auto;11814;Petrol;150.0;45.6;1.5;16490
audi;2017;Semi-Auto;16236;Diesel;145.0;61.4;3.0;23990
ford;2017;Manual;30788;Diesel;30.0;64.2;1.5;9990
hyundi;2016;Manual;27696;Petrol;125.0;50.4;1.4;7194
ford;2018;Automatic;13649;Diesel;150.0;47.9;2.0;23000
vw;2012;Manual;15000;Petrol;235.0;37.2;2.0;8699
vw;2020;Semi-Auto;5000;Diesel;145.0;46.3;2.0;23995
ford;2018;Semi-Auto;34880;Diesel;145.0;52.3;2.0;17995
vw;2018;Manual;11749;Diesel;145.0;70.6;2.0;12995
merc;2019;Automatic;2075;Diesel;145.0;52.3;2.9;54999
merc;2016;Manual;33231;Petrol;125.0;51.4;1.6;16000
bmw;2019;Semi-Auto;15508;Diesel;145.0;40.9;3.0;36750
skoda;2018;Manual;15081;Petrol;145.0;61.4;1.0;8990
bmw;2019;Semi-Auto;934;Petrol;150.0;34.0;3.0;49980
skoda;2015;Manual;63813;Petrol;125.0;51.4;1.2;9250
merc;2018;Manual;38004;Diesel;145.0;46.3;2.1;17495
vauxhall;2014;Manual;25102;Petrol;30.0;55.4;1.2;4599
merc;2018;Semi-Auto;15640;Diesel;145.0;45.6;2.2;38782
toyota;2015;Manual;69426;Diesel;30.0;61.4;2.0;8600
audi;2018;Semi-Auto;12000;Petrol;145.0;32.1;2.9;52495
hyundi;2018;Manual;36164;Diesel;145.0;28.0;2.5;15498
hyundi;2015;Manual;48823;Petrol;165.0;44.1;1.6;8498
bmw;2019;Semi-Auto;152;Petrol;145.0;34.0;3.0;43480
vw;2019;Manual;53;Petrol;150.0;36.2;1.5;24998
ford;2018;Semi-Auto;25700;Diesel;145.0;52.3;2.0;19199
bmw;2019;Automatic;5500;Petrol;145.0;38.7;2.0;30969
vw;2018;Semi-Auto;33455;Diesel;145.0;47.1;2.0;25500
ford;2018;Manual;8346;Diesel;145.0;56.5;2.0;16475
skoda;2019;Semi-Auto;4554;Petrol;150.0;47.1;1.0;15850
hyundi;2015;Manual;20660;Diesel;30.0;65.7;1.7;10690
merc;2018;Automatic;18000;Diesel;260.0;35.8;2.3;28990
ford;2018;Manual;18232;Diesel;145.0;64.2;1.5;14900
vw;2017;Semi-Auto;22250;Petrol;145.0;44.1;2.0;16771
ford;2018;Manual;10652;Petrol;145.0;47.1;1.0;13647
merc;2014;Automatic;53407;Diesel;325.0;35.3;3.0;27499
vw;2019;Automatic;25221;Diesel;260.0;33.6;3.0;27000
vw;2019;Automatic;3712;Petrol;145.0;47.1;2.0;28490
merc;2019;Semi-Auto;2609;Diesel;145.0;48.7;2.9;37500
vw;2019;Automatic;2222;Diesel;145.0;33.6;2.0;44450
vauxhall;2018;Manual;5651;Diesel;145.0;53.3;1.5;15200
ford;2017;Semi-Auto;27503;Diesel;145.0;52.3;2.0;17970
skoda;2013;Manual;95000;Diesel;30.0;61.4;1.6;5495
vw;2011;Manual;10000;Diesel;20.0;67.3;1.6;5480
ford;2009;Manual;68441;Petrol;30.0;55.4;1.2;3295
vw;2020;Semi-Auto;3000;Petrol;150.0;32.8;2.0;34000
vw;2018;Semi-Auto;21299;Petrol;145.0;47.1;2.0;22995
vauxhall;2017;Manual;6000;Petrol;205.0;41.5;1.4;14990
skoda;2019;Manual;4538;Petrol;150.0;49.6;1.0;15999
bmw;2019;Automatic;3700;Petrol;145.0;24.1;4.4;69995
ford;2016;Manual;73000;Diesel;200.0;44.8;2.0;12995
vw;2019;Manual;13;Diesel;145.0;52.3;2.0;27998
ford;2015;Semi-Auto;26217;Diesel;125.0;56.5;2.0;10499
ford;2016;Manual;45973;Diesel;125.0;56.5;2.0;16170
ford;2017;Manual;47000;Diesel;200.0;44.8;2.0;16500
hyundi;2019;Automatic;357;Petrol;145.0;34.5;1.6;14062
merc;2020;Automatic;1000;Diesel;150.0;30.4;2.9;67899
ford;2016;Manual;11100;Diesel;125.0;56.5;2.0;19998
hyundi;2015;Automatic;17200;Diesel;200.0;47.1;1.7;11995
toyota;2017;Automatic;37199;Hybrid;140.0;85.6;1.8;18400
skoda;2019;Manual;997;Petrol;145.0;47.9;1.0;16985
skoda;2017;Manual;30627;Petrol;145.0;51.4;1.2;11325
toyota;2016;Manual;10863;Petrol;200.0;41.5;1.6;11700
vw;2017;Manual;10131;Petrol;145.0;47.1;2.0;15299
vw;2013;Manual;37940;Diesel;30.0;62.8;2.0;11500
vw;2016;Semi-Auto;25584;Diesel;30.0;57.6;2.0;14500
audi;2018;Semi-Auto;20672;Diesel;145.0;50.4;3.0;35950
toyota;2015;Automatic;61253;Hybrid;0.0;72.4;1.8;14499
vauxhall;2016;Manual;17363;Petrol;160.0;47.1;1.4;8460
hyundi;2018;Manual;18390;Petrol;145.0;50.4;1.4;10109
hyundi;2017;Manual;59626;Diesel;150.0;67.3;1.7;8998
merc;2015;Automatic;54000;Diesel;145.0;56.5;2.1;16490
merc;2015;Semi-Auto;38792;Diesel;125.0;57.7;2.1;18099
audi;2018;Semi-Auto;6098;Diesel;145.0;50.4;3.0;37900
merc;2018;Semi-Auto;13046;Petrol;145.0;21.4;4.0;139995
bmw;2020;Semi-Auto;857;Diesel;145.0;40.9;3.0;43000
hyundi;2014;Manual;35000;Diesel;150.0;53.3;1.7;8490
merc;2004;Automatic;64015;Petrol;325.0;30.0;2.3;3990
ford;2015;Manual;12905;Petrol;30.0;57.7;1.2;4942
ford;2018;Manual;9609;Diesel;145.0;55.4;2.0;21600
merc;1998;Automatic;113557;Petrol;265.0;32.1;2.3;1990
ford;2020;Manual;50;Petrol;145.0;23.9;5.0;48000
vw;2018;Manual;40551;Petrol;145.0;51.4;1.2;14490
audi;2018;Semi-Auto;4440;Petrol;145.0;37.7;3.0;40990
merc;2015;Automatic;31576;Diesel;30.0;70.6;2.1;14800
toyota;2015;Automatic;24321;Petrol;160.0;43.5;1.8;13749
hyundi;2018;Manual;37902;Diesel;145.0;37.7;2.5;14495
vauxhall;2017;Manual;28000;Petrol;200.0;42.2;1.4;9950
hyundi;2018;Manual;14952;Diesel;150.0;64.2;1.6;11091
bmw;2019;Semi-Auto;4586;Petrol;150.0;33.2;3.0;35995
hyundi;2015;Manual;61599;Diesel;30.0;65.7;1.7;7640
hyundi;2016;Semi-Auto;48155;Diesel;235.0;42.2;2.2;17690
vauxhall;2018;Manual;20203;Diesel;145.0;53.3;1.5;13380
merc;2017;Semi-Auto;16830;Diesel;235.0;44.8;2.2;35995
toyota;2017;Automatic;18136;Hybrid;0.0;85.6;1.8;20995
merc;2019;Semi-Auto;5680;Diesel;145.0;48.7;2.9;37499
toyota;2017;Manual;6741;Petrol;150.0;41.5;1.6;11498
skoda;2015;Manual;37256;Diesel;30.0;62.8;2.0;10200
merc;2019;Automatic;18082;Diesel;145.0;37.2;3.0;44890
merc;2019;Automatic;15251;Diesel;150.0;52.3;2.9;40900
skoda;2020;Semi-Auto;500;Petrol;145.0;43.5;1.5;23295
ford;2010;Manual;61575;Petrol;30.0;55.4;1.2;3690
toyota;2020;Automatic;1500;Hybrid;135.0;235.0;1.8;27990
hyundi;2019;Automatic;15927;Diesel;145.0;28.0;2.5;18995
audi;2019;Automatic;4968;Diesel;145.0;33.6;3.0;50576
vauxhall;2012;Automatic;32028;Petrol;145.0;49.6;1.2;5200
bmw;2014;Automatic;67476;Diesel;160.0;49.6;3.0;16500
merc;2019;Automatic;500;Diesel;145.0;38.2;2.1;27000
toyota;2017;Semi-Auto;9200;Diesel;145.0;38.2;2.8;39495
bmw;2019;Automatic;7791;Diesel;145.0;33.6;3.0;59988
audi;2018;Semi-Auto;2905;Diesel;145.0;40.4;3.0;36995
merc;2019;Automatic;500;Diesel;260.0;35.8;2.3;28945
ford;2013;Manual;44846;Petrol;30.0;57.7;1.2;3500
ford;2017;Manual;46391;Petrol;30.0;54.3;1.0;9995
vw;2015;Manual;23388;Diesel;20.0;55.4;2.0;12291
vauxhall;2019;Manual;2026;Petrol;145.0;42.2;1.2;16937
bmw;2018;Semi-Auto;11188;Diesel;150.0;40.9;3.0;37980
ford;2017;Automatic;18415;Diesel;30.0;58.9;1.5;10999
vw;2016;Automatic;23041;Diesel;125.0;53.3;2.0;13399
vw;2019;Semi-Auto;10000;Diesel;150.0;33.6;2.0;46950
toyota;2017;Manual;36756;Petrol;200.0;41.5;1.6;10500
ford;2016;Manual;33000;Diesel;30.0;64.2;1.5;11736
ford;2015;Manual;38058;Diesel;125.0;60.1;1.6;8995
merc;2020;Automatic;6000;Petrol;145.0;40.9;2.0;28990
skoda;2020;Manual;3543;Petrol;145.0;49.6;1.0;18250
vw;2018;Automatic;33024;Diesel;145.0;62.8;2.0;19899
ford;2018;Manual;11708;Diesel;145.0;64.2;1.5;13799
ford;2017;Manual;29326;Diesel;200.0;47.9;2.0;20498
bmw;2019;Semi-Auto;5071;Diesel;145.0;33.6;3.0;61875
merc;2016;Automatic;46864;Diesel;125.0;56.5;2.1;18499
vw;2006;Manual;78356;Petrol;325.0;32.1;2.0;2695
hyundi;2016;Manual;29347;Diesel;30.0;65.7;1.7;10998
merc;2018;Automatic;11875;Diesel;145.0;45.6;2.1;52000
vw;2018;Semi-Auto;23480;Petrol;150.0;44.1;2.0;18500
ford;2014;Manual;41760;Petrol;30.0;57.7;1.2;4895
vauxhall;2017;Automatic;19965;Petrol;200.0;42.8;1.4;10990
vw;2019;Semi-Auto;5851;Diesel;145.0;50.4;2.0;24985
toyota;2015;Automatic;46230;Hybrid;10.0;64.2;1.8;20500
audi;2018;Semi-Auto;16900;Diesel;145.0;32.8;3.0;62990
bmw;2019;Semi-Auto;19548;Petrol;145.0;29.1;3.0;37990
hyundi;2017;Automatic;44749;Diesel;145.0;33.6;2.5;13499
ford;2014;Manual;13294;Petrol;30.0;57.7;1.2;5698
merc;2014;Semi-Auto;35000;Diesel;150.0;56.5;2.0;14890
ford;2015;Manual;12864;Petrol;30.0;57.7;1.2;4950
hyundi;2016;Manual;21972;Diesel;200.0;47.1;2.2;17450
merc;2019;Automatic;600;Diesel;260.0;31.4;3.0;32995
merc;2018;Semi-Auto;16432;Diesel;145.0;48.7;2.9;34480
ford;2016;Manual;26985;Petrol;30.0;54.3;1.0;10490
audi;2019;Semi-Auto;3584;Petrol;145.0;29.7;2.5;47990
vauxhall;2013;Semi-Auto;79856;Diesel;330.0;35.8;2.2;5490
ford;2017;Semi-Auto;36708;Diesel;145.0;52.3;2.0;19000
toyota;2019;Automatic;4454;Hybrid;135.0;64.2;1.8;24490
hyundi;2015;Manual;43439;Diesel;160.0;51.4;2.0;9991
hyundi;2016;Manual;25018;Petrol;125.0;50.4;1.4;8498
merc;2002;Automatic;75034;Petrol;325.0;30.0;2.3;4990
merc;2016;Automatic;32505;Diesel;305.0;37.2;3.0;34763
merc;2015;Automatic;40000;Diesel;145.0;56.5;2.1;12990
bmw;2018;Semi-Auto;4000;Petrol;145.0;33.6;3.0;55991
toyota;2019;Automatic;2731;Hybrid;135.0;62.8;1.8;24961
vauxhall;2015;Manual;34758;Petrol;160.0;47.1;1.4;7360
merc;2016;Automatic;82100;Diesel;20.0;67.3;2.1;13295
vw;2015;Manual;29546;Diesel;20.0;67.3;2.0;10000
audi;2020;Semi-Auto;3000;Petrol;145.0;29.1;2.9;67000
hyundi;2017;Manual;12536;Diesel;145.0;64.2;1.6;9500
toyota;2008;Manual;83000;Petrol;260.0;36.7;1.8;3995
merc;2016;Automatic;30128;Diesel;30.0;70.6;2.1;17499
vw;2016;Manual;18442;Diesel;30.0;67.3;2.0;12000
toyota;2016;Automatic;14749;Hybrid;0.0;85.6;1.8;17861
skoda;2017;Manual;13272;Petrol;145.0;57.7;1.2;8995
toyota;2018;Automatic;18000;Hybrid;140.0;85.6;1.8;22000
hyundi;2015;Automatic;39661;Diesel;265.0;41.5;2.0;10495
vauxhall;2016;Manual;37409;Diesel;160.0;49.6;1.6;13498
skoda;2017;Manual;45551;Petrol;150.0;57.7;1.2;8391
hyundi;2012;Manual;82833;Petrol;200.0;41.5;1.6;5588
bmw;2016;Automatic;52135;Diesel;145.0;54.3;2.0;20000
vw;2006;Manual;178000;Diesel;325.0;34.4;2.5;7994
ford;2018;Manual;37411;Diesel;145.0;56.5;2.0;17900
merc;2016;Manual;20455;Diesel;200.0;46.3;2.1;36999
audi;2015;Semi-Auto;35395;Petrol;300.0;34.9;2.5;29250
vw;2017;Manual;33514;Petrol;305.0;34.9;2.0;18000
toyota;2003;Automatic;104000;Petrol;300.0;34.5;1.8;2395
hyundi;2017;Automatic;11211;Petrol;150.0;43.5;1.6;9995
vauxhall;2017;Manual;24000;Diesel;145.0;50.4;1.6;13980
merc;2019;Automatic;500;Diesel;260.0;35.8;2.3;28945
ford;2018;Manual;10051;Petrol;150.0;43.5;0.0;10000
bmw;2019;Automatic;4331;Petrol;145.0;26.4;3.0;64652
vw;2017;Manual;14942;Diesel;145.0;67.3;2.0;16991
bmw;2019;Semi-Auto;7515;Diesel;150.0;42.2;3.0;46990
ford;2020;Manual;2500;Petrol;150.0;50.4;1.0;21999
vw;2013;Manual;46000;Petrol;200.0;39.8;1.8;8791
audi;2019;Semi-Auto;1000;Diesel;145.0;40.4;3.0;42888
vw;2005;Automatic;140000;Diesel;325.0;31.0;2.5;13990
skoda;2019;Manual;12106;Petrol;145.0;58.9;1.0;9995
merc;2019;Semi-Auto;11168;Diesel;145.0;52.3;3.0;47749
merc;2019;Automatic;500;Diesel;260.0;35.8;2.3;23495
merc;2019;Automatic;4105;Diesel;145.0;48.7;2.9;35590
vw;2020;Automatic;4500;Diesel;260.0;36.2;3.0;30995
vw;2016;Manual;19039;Petrol;145.0;48.7;1.4;11990
skoda;2019;Manual;1500;Petrol;145.0;49.6;1.0;16495
audi;2015;Semi-Auto;11484;Petrol;325.0;29.4;4.0;51995
toyota;2019;Automatic;4416;Hybrid;135.0;52.3;2.5;26491
merc;2017;Manual;42830;Diesel;145.0;67.3;2.1;15899
ford;2013;Manual;45804;Petrol;30.0;57.7;1.2;3820
vauxhall;2015;Manual;8711;Petrol;200.0;42.2;1.4;10495
toyota;2017;Semi-Auto;9589;Petrol;160.0;43.5;1.8;15980
vw;2016;Automatic;35034;Diesel;125.0;58.9;2.0;12700
vauxhall;2016;Manual;13270;Petrol;160.0;47.1;1.4;8430
merc;2016;Automatic;33000;Diesel;235.0;44.8;2.1;29995
vw;2019;Semi-Auto;3000;Petrol;150.0;47.1;2.0;27000
merc;2018;Automatic;14777;Diesel;145.0;44.8;2.1;38995
ford;2016;Manual;26297;Diesel;30.0;64.2;1.5;10199
vauxhall;2019;Manual;2859;Diesel;145.0;50.4;1.5;18999
bmw;2016;Automatic;39200;Petrol;555.0;28.5;4.4;35995
vw;2017;Manual;15899;Diesel;20.0;67.3;2.0;10495
toyota;2017;Manual;35650;Petrol;145.0;47.1;1.8;12995
audi;2019;Semi-Auto;5415;Diesel;145.0;33.6;3.0;55970
ford;2016;Manual;28366;Diesel;160.0;48.7;2.0;17500
toyota;2019;Automatic;240;Diesel;145.0;38.7;2.0;27998
vw;2016;Semi-Auto;29000;Diesel;150.0;53.3;2.0;11250
hyundi;2015;Manual;27399;Petrol;125.0;50.4;1.4;7699
ford;2016;Manual;36209;Diesel;125.0;56.5;2.0;16499
skoda;2020;Manual;100;Petrol;150.0;50.4;1.0;17980
vauxhall;2016;Manual;14682;Petrol;260.0;36.2;2.0;15491
bmw;2019;Semi-Auto;7310;Diesel;145.0;40.9;3.0;39450
ford;2020;Manual;1850;Petrol;145.0;49.6;1.0;23499
hyundi;2013;Manual;50438;Diesel;30.0;62.8;1.7;6995
hyundi;2017;Semi-Auto;11175;Diesel;145.0;42.8;2.2;20550
skoda;2019;Manual;4050;Petrol;145.0;49.6;1.0;14999
ford;2019;Semi-Auto;10;Diesel;145.0;37.2;2.0;33000
toyota;2018;Manual;32236;Diesel;145.0;67.3;1.6;12995
ford;2016;Automatic;40874;Petrol;260.0;35.8;2.0;22000
skoda;2013;Semi-Auto;25542;Petrol;145.0;35.3;1.4;6641
hyundi;2017;Manual;8613;Diesel;145.0;65.7;1.7;13751
ford;2016;Automatic;36541;Diesel;30.0;58.9;1.5;8750
ford;2017;Semi-Auto;23179;Petrol;570.0;23.5;5.0;28000
vw;2012;Manual;98000;Diesel;30.0;60.1;2.0;6695
merc;2013;Automatic;49284;Petrol;200.0;43.5;2.0;10857
ford;2017;Semi-Auto;34399;Diesel;160.0;48.7;2.0;20450
vw;2015;Semi-Auto;35845;Diesel;125.0;53.3;2.0;14295
ford;2019;Automatic;15012;Diesel;145.0;37.2;2.0;30990
ford;2008;Manual;63000;Petrol;160.0;45.6;1.3;1795
audi;2020;Automatic;320;Petrol;145.0;29.7;2.5;42490
bmw;2020;Semi-Auto;6;Diesel;145.0;53.3;3.0;36850
skoda;2020;Manual;1656;Petrol;145.0;50.4;1.0;14995
toyota;2017;Automatic;14824;Petrol;145.0;46.3;1.8;13295
vauxhall;2017;Manual;6527;Petrol;150.0;41.5;1.4;12190
merc;2016;Automatic;19366;Diesel;165.0;51.4;3.0;22315
vauxhall;2018;Manual;3105;Diesel;145.0;53.3;1.5;13550
skoda;2011;Manual;102000;Diesel;205.0;47.1;2.0;4795
toyota;2019;Semi-Auto;8967;Diesel;150.0;30.1;2.8;45995
merc;2015;Automatic;33462;Diesel;205.0;48.7;3.0;26578
bmw;2016;Semi-Auto;29211;Diesel;205.0;47.1;3.0;20950
ford;2017;Manual;14161;Diesel;30.0;64.2;1.5;10998
ford;2016;Manual;48585;Diesel;160.0;48.7;2.0;17500
merc;2014;Automatic;55000;Petrol;570.0;23.0;5.5;35989
ford;2013;Manual;32900;Petrol;30.0;57.7;1.2;4495
merc;2017;Automatic;21494;Diesel;165.0;51.4;3.0;22646
ford;2017;Manual;14801;Diesel;30.0;64.2;1.5;14698
skoda;2019;Manual;500;Petrol;150.0;47.9;1.0;17995
toyota;2018;Manual;15525;Petrol;150.0;36.2;2.0;19995
vw;2019;Manual;41;Diesel;145.0;52.3;2.0;27998
audi;2015;Automatic;35361;Diesel;200.0;48.7;3.0;19230
vauxhall;2017;Manual;26738;Petrol;150.0;47.1;1.4;11395
bmw;2015;Semi-Auto;55912;Diesel;200.0;47.1;3.0;23162
vw;2019;Semi-Auto;12699;Diesel;145.0;32.8;2.0;26490
hyundi;2016;Semi-Auto;34812;Diesel;235.0;42.2;2.2;18680
hyundi;2019;Manual;3844;Diesel;145.0;31.7;2.5;17750
hyundi;2019;Manual;14329;Diesel;150.0;31.7;2.5;18490
merc;2014;Semi-Auto;71657;Diesel;200.0;44.8;2.1;15998
skoda;2016;Manual;36761;Diesel;30.0;62.8;2.0;9998
skoda;2015;Manual;50866;Diesel;145.0;55.4;2.0;11499
bmw;2017;Semi-Auto;22879;Petrol;205.0;40.4;3.0;30998
bmw;2020;Semi-Auto;3000;Petrol;150.0;28.5;3.0;59999
bmw;2016;Automatic;62156;Diesel;200.0;49.6;3.0;17490
ford;2017;Manual;32082;Petrol;30.0;57.7;1.2;7000
toyota;2019;Semi-Auto;913;Petrol;145.0;32.8;2.0;23998
ford;2016;Automatic;34045;Diesel;125.0;56.5;2.0;10499
bmw;2019;Semi-Auto;6000;Petrol;145.0;38.7;2.0;32989
ford;2010;Manual;96000;Diesel;30.0;62.8;1.4;2495
vw;2013;Automatic;85515;Diesel;300.0;37.2;2.0;19990
vw;2016;Manual;36000;Diesel;20.0;55.4;2.0;13490
bmw;2020;Semi-Auto;10;Petrol;145.0;38.7;2.0;30990
vw;2015;Manual;50183;Diesel;20.0;55.4;2.0;11998
vauxhall;2013;Manual;21461;Petrol;30.0;55.4;1.2;4391
merc;2016;Semi-Auto;34056;Diesel;160.0;51.4;3.0;21398
merc;2019;Automatic;3715;Diesel;145.0;52.3;2.9;54994
hyundi;2013;Automatic;26289;Petrol;200.0;43.6;1.6;7250
merc;2019;Semi-Auto;6465;Diesel;145.0;47.9;2.9;44999
merc;2019;Semi-Auto;4823;Diesel;145.0;45.6;2.2;39995
ford;2017;Manual;22930;Diesel;160.0;48.7;2.0;19995
ford;2016;Semi-Auto;29228;Diesel;145.0;52.3;2.0;18650
audi;2019;Semi-Auto;4100;Diesel;145.0;47.1;2.0;33990
vw;2013;Manual;72000;Diesel;125.0;58.9;2.0;8250
merc;2019;Manual;22538;Diesel;145.0;46.3;2.1;17950
hyundi;2019;Semi-Auto;9445;Diesel;150.0;39.2;2.2;32494
vw;2017;Automatic;23800;Diesel;265.0;36.2;3.0;23900
ford;2017;Manual;39250;Diesel;145.0;44.8;2.0;19490
bmw;2019;Semi-Auto;2455;Diesel;145.0;34.9;3.0;55000
ford;2017;Manual;24088;Diesel;145.0;64.2;1.5;10290
ford;2016;Semi-Auto;52126;Diesel;30.0;58.9;1.5;9500
audi;2016;Automatic;28888;Petrol;570.0;24.1;5.2;74500
toyota;2019;Semi-Auto;11404;Diesel;145.0;30.1;2.8;40995
ford;2019;Manual;25587;Diesel;145.0;32.5;2.0;18995
vw;2019;Semi-Auto;8861;Petrol;145.0;40.4;1.5;21982
ford;2017;Automatic;28522;Diesel;145.0;52.3;2.0;17991
hyundi;2019;Semi-Auto;9739;Diesel;150.0;39.2;2.2;32380
hyundi;2016;Manual;41691;Diesel;30.0;64.2;1.6;6995
bmw;2015;Semi-Auto;48444;Petrol;200.0;41.5;2.0;13498
vauxhall;2013;Automatic;43000;Petrol;145.0;49.6;1.2;5490
bmw;2020;Semi-Auto;11;Petrol;145.0;31.7;3.0;62995
toyota;2017;Manual;43795;Diesel;145.0;67.3;1.6;9800
vw;2015;Manual;51144;Diesel;20.0;55.4;2.0;10975
bmw;2019;Semi-Auto;5491;Petrol;145.0;26.9;3.0;39950
audi;2015;Semi-Auto;42565;Diesel;200.0;47.9;3.0;19998
skoda;2013;Manual;21462;Petrol;145.0;49.6;1.2;6099
merc;2016;Manual;53244;Diesel;20.0;67.3;2.1;15200
hyundi;2016;Manual;21304;Diesel;30.0;64.2;1.6;7769
vauxhall;2019;Manual;6846;Petrol;145.0;42.2;1.2;14106
bmw;2019;Semi-Auto;125;Petrol;145.0;32.5;3.0;48500
ford;2018;Semi-Auto;35482;Diesel;145.0;48.7;2.0;21495
bmw;2019;Automatic;10;Hybrid;135.0;141.2;1.5;74226
bmw;2017;Semi-Auto;15405;Diesel;145.0;54.3;3.0;30972
bmw;2020;Semi-Auto;700;Petrol;145.0;31.7;3.0;59995
vw;2019;Automatic;8500;Diesel;145.0;33.6;2.0;40980
bmw;2017;Automatic;42000;Diesel;150.0;42.8;3.0;31990
ford;2018;Manual;10092;Petrol;145.0;47.9;1.0;12800
vw;2017;Semi-Auto;24331;Petrol;145.0;44.1;2.0;15652
toyota;2009;Manual;114000;Diesel;145.0;55.4;2.0;2890
merc;2018;Manual;28702;Diesel;145.0;46.3;2.1;18998
toyota;2020;Automatic;150;Diesel;260.0;2.8;2.4;36995
ford;2016;Manual;17197;Diesel;30.0;64.2;1.5;10498
ford;2020;Manual;10;Petrol;145.0;50.4;1.0;21495
vw;2019;Semi-Auto;12209;Diesel;145.0;33.6;2.0;39995
vauxhall;2020;Semi-Auto;500;Petrol;145.0;40.4;1.2;21490
merc;2019;Automatic;500;Diesel;260.0;35.8;2.3;24945
vauxhall;2019;Manual;12545;Diesel;145.0;53.3;1.5;13498
merc;2014;Automatic;34525;Diesel;305.0;39.2;3.0;21944
bmw;2017;Automatic;36127;Hybrid;0.0;134.5;1.5;48898
vw;2015;Manual;82004;Diesel;30.0;53.3;2.0;11912
hyundi;2017;Manual;8449;Petrol;145.0;50.4;1.4;9250
hyundi;2016;Manual;40134;Diesel;30.0;65.7;1.7;9698
audi;2019;Automatic;13450;Diesel;140.0;52.3;3.0;29930
ford;2017;Manual;31325;Diesel;160.0;48.7;2.0;18500
